id	sentiment	review				
2211	0	star trek was kind of terrific once , but now it is a copy of a copy of a copy . 				
2212	0	[n]o matter how much good will the actors generate , showtime eventually folds under its own thinness . 				
2213	0	every potential twist is telegraphed well in advance , every performance respectably muted ; the movie itself seems to have been made under the influence of rohypnol . 				
2214	0	puts on airs of a hal hartley wannabe film -- without the vital comic ingredient of the hilarious writer-director himself . 				
2215	0	ver wiel's desperate attempt at wit is lost , leaving the character of critical jim two-dimensional and pointless . 				
2216	0	despite a performance of sustained intelligence from stanford and another of subtle humour from bebe neuwirth , as an older woman who seduces oscar , the film founders on its lack of empathy for the social milieu - rich new york intelligentsia - and its off				
2217	0	although disney follows its standard formula in this animated adventure , it feels more forced than usual . 				
2218	0	gaghan . . . has thrown every suspenseful clich� in the book at this nonsensical story . 				
2219	0	a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis . 				
2220	0	[p]artnering murphy with robert de niro for the tv-cops comedy showtime would seem to be surefire casting . the catch is that they're stuck with a script that prevents them from firing on all cylinders . 				
2221	0	'you'll laugh for not quite and hour and a half , but come out feeling strangely unsatisfied . you'll feel like you ate a reeses without the peanut butter . . . '				
2222	0	gooding offers a desperately ingratiating performance . 				
2223	0	parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone . . . that ultimately dulls the human tragedy at the story's core . 				
2224	0	the director has injected self-consciousness into the proceedings at every turn . the results are far more alienating than involving . 				
2225	0	bogdanich is unashamedly pro-serbian and makes little attempt to give voice to the other side . 				
2226	0	a lack of thesis makes maryam , in the end , play out with the intellectual and emotional impact of an after-school special . 				
2227	0	the worst film of the year . 				
2228	0	by-the-numbers yarn . 				
2229	0	without shakespeare's eloquent language , the update is dreary and sluggish . 				
2230	0	if h . g . wells had a time machine and could take a look at his kin's reworked version , what would he say ? 'it looks good , sonny , but you missed the point . '				
2231	0	during the tuxedo's 90 minutes of screen time , there isn't one true 'chan moment' . 	0	I am stunned to discover the amount of fans this show has. Haven't said that Friends was, at best an 'average' sitcom, and not as great as others have made out. Let's face it, if it wasn't for the casting of Courtney Cox Arquette, David Schwimmer, Matthew Perry, Lisa Kudrow, Jennifer Aniston and Matt Le Blanc, then who knows whether this show would've lasted as long as it has done. I very much doubt that. Although as the series progressed, Friends got more progressively predictable, lame and boring that I couldn't care less about the characters- of whom are the most overrated in TV history- or of their plight, nor of who was sleeping with whom. And it went from being funny in the first four seasons to occasionally funny. And even when it had all these A-list Hollywood actors from the book world, I still didn't bother to tune in. The writing in Friends became stale that I lost interest in this show from the sixth season onwards and as for the ending, well it was predictable to say the least.<br /><br />What was annoying though was that this lasted for ten seasons, whilst some of my favourite shows lasted for only three, four seasons for instance and were eventually cancelled and taken off the air for good. The show should've came to an immediate halt by the time the cast wanted bigger salaries. In truth, as much as the series waned, it was the show that was bigger than the actors themselves, not the other way round. <br /><br />When it ended in 2004, I was so relieved to see the back of this sitcom. Now, there is talk of a friends reunion show coming to our TV screens very soon. And yet, I for one will not be looking forward to it whatsoever.		
2232	0	bisset delivers a game performance , but she is unable to save the movie . 				
2233	0	watching austin powers in goldmember is like binging on cotton candy . it's sweet and fluffy at the time , but it may leave you feeling a little sticky and unsatisfied . 				
2234	0	the most anti-human big studio picture since 3000 miles to graceland . 				
