id	review
1828	a man leaving the screening said the film was better than saving private ryan . he may have meant the internet short saving ryan's privates . but windtalkers doesn't beat that one , either . 
1829	may puzzle his most ardent fans . 
1830	starts as a tart little lemon drop of a movie and ends up as a bitter pill . 
1831	we never feel anything for these characters , and as a result the film is basically just a curiosity . 
1832	those unfamiliar with mormon traditions may find the singles ward occasionally bewildering . 
1833	ritchie may not have a novel thought in his head , but he knows how to pose madonna . 
1834	the story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long . 
1835	feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form . 
1836	"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . "" "
1837	an opportunity missed . 
1838	the whole mess boils down to a transparently hypocritical work that feels as though it's trying to set the women's liberation movement back 20 years . 
1839	' . . . the cast portrays their cartoon counterparts well . . . but quite frankly , scoob and shag don't eat enough during the film . '
1840	more of the same old garbage hollywood has been trying to pass off as acceptable teen entertainment for some time now . 
1841	tv skit-com material fervently deposited on the big screen . 
1842	[johnnie to and wai ka fai are] sure to find an enthusiastic audience among american action-adventure buffs , but the film's interests may be too narrow to attract crossover viewers . 
1843	if there was ever a movie where the upbeat ending feels like a copout , this is the one . 
1844	it's as sorry a mess as its director's diabolical debut , mad cows . 
1845	any attempts at nuance given by the capable cast is drowned out by director jon purdy's sledgehammer sap . 
1846	its audacious ambitions sabotaged by pomposity , steven soderbergh's space opera emerges as a numbingly dull experience . 
1847	despite some strong performances , never rises above the level of a telanovela . 
1848	this is a picture that maik , the firebrand turned savvy ad man , would be envious of : it hijacks the heat of revolution and turns it into a sales tool . 
1849	feels slight , as if it were an extended short , albeit one made by the smartest kids in class . 
1850	unspeakable , of course , barely begins to describe the plot and its complications . vulgar is too optimistic a title . 
1851	the actors pull out all the stops in nearly every scene , but to diminishing effect . the characters never change . 
1852	if the last man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . 
1853	welles groupie/scholar peter bogdanovich took a long time to do it , but he's finally provided his own broadside at publishing giant william randolph hearst . 
1854	makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place . 
1855	even as i valiantly struggled to remain interested , or at least conscious , i could feel my eyelids . . . getting . . . very . . . heavy . . . 
1856	a bad movie that happened to good actors . 
1857	wishy-washy . 
1858	boasts eye-catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome . 
1859	screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite . 
1860	oversexed , at times overwrought comedy/drama that offers little insight into the experience of being forty , female and single . 
1861	that such a horrible movie could have sprung from such a great one is one of the year's worst cinematic tragedies . 
1862	it all starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television . 
1863	rarely has a film's title served such dire warning . 
1864	if you saw benigni's pinocchio at a public park , you'd grab your kids and run and then probably call the police . 
1865	the animation is competent , and some of the gags are quite funny , but jonah . . . never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment . 
1866	the pace of the film is very slow ( for obvious reasons ) and that too becomes off-putting . 
